,재고순환지표,경제심리지수,수출입물가비율,코스피,장단기,원달러,CD,종가
0,0.9763654029143729,69.58948665277649,95.79566507955275,0.6688781836714103,0.5586039462695787,1305.1402897996481,0.5977973331544854,-0.020587479048237798
1,0.3217111147897823,63.18999129152927,98.63463515263487,0.6745608891984687,0.4706602524828869,1240.7822240157807,0.6033780013125457,-0.16118213549613203
2,1.412704038905372,62.42972461843077,97.6014211492199,0.7060654374940415,0.7032039133505172,1261.8195650590746,0.6076331613006525,0.013945472912024887
3,1.162152628262683,77.48566329228731,94.23423282271006,0.6910027214085753,0.5317278194509182,1161.812636093147,0.6552846382599387,-0.09121397215960131
4,1.0122797958030265,82.69586195304481,94.9621359291578,0.706708237295955,0.654443408556194,1127.4095191906965,0.6758855565538859,0.0038234210582810714
5,1.9811434743401566,78.67735877623606,95.96927509882421,0.7069245030539514,0.7867995835864997,1146.278962953522,0.6200930152300085,-0.013037218170063992
6,1.1751015928588329,86.01440492520173,95.38004143660699,0.6844044926302192,0.6968726177509796,1089.0690406483134,0.7151304790678108,-0.09170690422377507
7,0.825827963072778,88.20941512304779,95.67289806056972,0.7133510053198642,0.7187974223859546,1140.75381895081,0.6826114721732178,0.16140511024266524
8,0.88285351339491,87.98187040892545,95.17695206592403,0.7101854593070798,0.9391329687993122,1092.4217690611638,0.7383174702948472,-0.009134131474131519
9,0.7682594619342227,96.36891721893508,95.36669493585235,0.7261279970750275,0.7348784463137942,1067.7442697519366,0.7057476007798513,0.14775404902642408
10,0.800136460164306,102.03580404206707,92.56286066966139,0.7139424324150554,0.7329037679503181,1034.730476751125,0.670587954339032,-0.06594431669444495
11,-0.021745596833770794,97.66261945498648,92.32080569081984,0.6871015048917427,1.03311839461446,1094.8313359638785,0.7516569308193615,-0.030310118396205198
12,0.7742565926136027,101.40263334782034,94.88532133922541,0.6989258568192173,1.0377126699652734,1144.5465612436547,0.7021651308306045,0.11359822525814378
13,1.3496272810738184,106.17223932417208,93.55049930414792,0.7005765782704578,1.209008032051243,1091.9018380382397,0.6971916737638292,0.02460075086686913
14,0.9052382457588877,110.72435288743728,93.5757722971562,0.7048771805929634,1.1868657992608584,1074.7738095527143,0.6899962666822814,0.059746150781094284
15,0.45220596104374716,109.48817881120608,93.83483569748395,0.7001619291614469,1.0698691717080566,1124.5846774792567,0.7252369284758042,0.0314664939755094
16,0.40920923283536237,108.03514810616416,92.46179850147952,0.6971691493467259,1.1206616233844275,1134.478202549859,0.7185230269323964,0.021955622310444414
17,0.20969135314811999,105.01769913860709,93.4955759519165,0.689904274091363,0.8321052067522002,1140.1370832709054,0.7123118095333708,0.06670714076255999
18,0.6638732753502365,110.87689891121803,90.10166358410659,0.6774387480518707,1.108010876551048,1137.413613260661,0.7437265623253582,-0.008975681594557748
19,0.47994489805431406,106.7753949855558,89.24135748093124,0.6835829013917155,1.4408484185776795,1174.5825985555769,0.7347465298045216,-0.0036093963260928237
20,0.6532564067312383,109.85693060520671,89.29958810988308,0.6891433089364876,0.9900064806590382,1137.5728071301505,0.6982136754031898,0.03811359510485937
21,0.7168789518434564,107.77246466172579,87.64327482234485,0.6922650973631523,1.0728230316118648,1166.7047809613796,0.7041462601041487,-0.02124170013157657
22,0.04266247269012177,104.84654516492763,86.91499101971245,0.6810639777791461,1.1102058992941986,1182.1708839594999,0.7401322250603952,0.0058279723507953
23,0.7975113638852893,109.26246673328367,86.25420734589065,0.6732414573013239,1.1220288199585375,1204.8622315668667,0.7061205421252273,0.03289574000309925
24,1.0965146321805894,105.62643704292444,85.41994143668788,0.6854705873854468,1.651921552485981,1221.0169038026652,0.7116758227717537,-0.02275421191819186
25,0.5163985004319627,108.3784652636537,85.87246918663948,0.6853450209755877,1.68270003528574,1226.7266859088143,0.7130036372613343,0.026934704363025024
26,0.8286369857724571,105.57483966456995,84.42406772615968,0.6877654790968455,1.929614195951214,1250.68555646494,0.7435170101240007,-0.04606745251292069
27,0.32353078656580975,103.00524492528073,84.9449267383941,0.6769206173642572,1.557748761570002,1270.6098376430825,0.6903348013890112,-0.007536272138867995
28,0.573677881515026,102.71073038115892,85.99042408705192,0.6904910175910026,1.0988828759190672,1293.1999255264284,0.708399366427561,0.07285563688814972
29,0.1781375914486549,99.85757714125836,84.49681527213339,0.6805620955904879,1.2347823509758546,1333.9871465377391,0.7261304206317467,-0.05905803307128545
30,0.5623617200947574,99.12419437128483,85.65051441361935,0.6815154414267273,1.2719691528529355,1415.0507134533016,0.7340466960509938,-0.0004888636466482822
31,0.8448498478268468,99.23813771260357,84.90123191724588,0.68766163750616,0.9781680302942327,1357.717240880643,0.6914557938549385,0.032909349540659535
32,0.8800704835536624,95.16433880658064,81.72798373632719,0.7100069291703727,0.4957861943024121,1242.7882966487828,0.6998053611398527,3.5547782613387646e-05
33,0.7034692094945695,89.57960581176579,84.03527063165076,0.7028010681078044,0.1788903364832086,1235.911084996342,0.7058905090541582,0.03698141337706122
34,0.9265440669002842,93.39547428039663,83.33077942652598,0.7020415966706419,0.14283457700199872,1183.8655047775494,0.6727858043252896,-0.0029281834482849396
35,0.8332631978216075,95.59043951664205,84.84530456100954,0.6884648258236574,-0.03601196697726794,1294.4699707879345,0.6674474770899033,-0.044444924616672384
